,product_id,product_name,category,brand,sport_type,price,quantity_sold,branch_location,customer_rating,discount_percent,payment_mode,sales_date,supplier_name,revenue
1361,2362,Shuttlecock,Bat,MRF,Badminton,1500.0,3,Delhi,1.0,10,UPI,2023-06-21,National Sports Hub,4500.0
1362,2363,TT Ball,Ball,Yonex,Table Tennis,1500.0,2,Nagpur,5.0,5,UPI,2023-11-14,National Sports Hub,3000.0
1363,2364,Shin Guards,Ball,Adidas,Football,500.0,1,Pune,5.0,15,Cash,2023-09-26,National Sports Hub,500.0
1364,2365,Basketball,Accessories,MRF,Basketball,500.0,4,Chennai,3.0,20,UPI,2023-04-23,National Sports Hub,2000.0
1365,2366,Football Shoes,Ball,SS,Football,800.0,3,Nagpur,3.0,15,Card,2023-05-28,ABC Sports,2400.0
1366,2367,Tennis Ball,Bat,Yonex,Tennis,1000.0,4,Mumbai,1.0,15,Card,2023-05-14,Not_Specify,4000.0
1367,2368,Kabaddi Mat,Ball,SS,Kabaddi,1200.0,1,Bangalore,4.0,15,Cash,2023-05-23,Not_Specify,1200.0
1368,2369,Pads,Bat,Yonex,Cricket,1500.0,1,Nagpur,2.9829736211031177,10,Card,2023-07-19,National Sports Hub,1500.0
1369,2370,Tennis Ball,Ball,Yonex,Tennis,800.0,3,Bangalore,2.9829736211031177,20,Cash,2023-03-05,National Sports Hub,2400.0
1370,2371,Ankle Support,Bat,Nivia,Kabaddi,800.0,3,Delhi,1.0,15,Cash,2023-04-04,National Sports Hub,2400.0
1371,2372,Cricket Bat,Ball,MRF,Cricket,1000.0,1,Bangalore,5.0,15,Card,2023-06-13,National Sports Hub,1000.0
1372,2373,Ankle Support,Shoes,Adidas,Kabaddi,800.0,4,Nagpur,3.0,20,Card,2023-05-11,XYZ Traders,3200.0
1373,2374,TT Ball,Ball,Nivia,Table Tennis,500.0,5,Nagpur,1.0,0,Card,2023-12-13,Not_Specify,2500.0
1374,2375,Basketball,Accessories,Adidas,Basketball,1000.0,4,Pune,3.0,10,Card,2023-08-10,XYZ Traders,4000.0
1375,2376,Swim Cap,Protective Gear,SG,Swimming,1500.0,5,Chennai,1.0,10,Card,2023-05-03,ABC Sports,7500.0
1376,2377,Tennis Racket,Bat,Adidas,Tennis,500.0,2,Bangalore,2.9829736211031177,5,Card,2023-02-09,XYZ Traders,1000.0
1377,2378,Tennis Racket,Shoes,Puma,Tennis,500.0,3,Delhi,1.0,5,Cash,2023-02-14,XYZ Traders,1500.0
1378,2379,Hockey Stick,Protective Gear,MRF,Hockey,1000.0,1,Pune,2.0,0,Card,2023-07-09,XYZ Traders,1000.0
1379,2380,Volleyball,Shoes,SS,Volleyball,1000.0,2,Pune,1.0,5,Card,2023-08-01,ABC Sports,2000.0
1380,2381,TT Bat,Ball,Adidas,Table Tennis,800.0,4,Delhi,3.0,15,UPI,2023-07-29,Not_Specify,3200.0
1381,2382,TT Ball,Bat,SS,Table Tennis,1004.5966004309313,5,Pune,1.0,15,Card,2023-04-15,XYZ Traders,5022.983002154657
1382,2383,Football,Accessories,SG,Football,1004.5966004309313,3,Delhi,4.0,5,Cash,2023-04-05,Not_Specify,3013.789801292794
1383,2384,Kabaddi Mat,Ball,MRF,Kabaddi,1004.5966004309313,5,Mumbai,2.9829736211031177,10,Cash,2023-03-07,Not_Specify,5022.983002154657
1384,2385,Volleyball,Protective Gear,Adidas,Volleyball,800.0,4,Pune,2.9829736211031177,0,Card,2023-01-24,ABC Sports,3200.0
1385,2386,Basketball,Accessories,Nivia,Basketball,1200.0,4,Nagpur,2.0,15,Card,2023-09-19,Not_Specify,4800.0
1386,2387,Basketball,Bat,SS,Basketball,1500.0,1,Mumbai,1.0,0,Cash,2023-12-03,ABC Sports,1500.0
1387,2388,TT Bat,Shoes,Nivia,Table Tennis,800.0,2,Pune,4.0,5,Card,2023-12-12,XYZ Traders,1600.0
1388,2389,Basketball,Bat,Yonex,Basketball,800.0,3,Delhi,3.0,20,Cash,2023-05-10,Not_Specify,2400.0
1389,2390,Hockey Ball,Protective Gear,Nivia,Hockey,500.0,1,Mumbai,4.0,0,Cash,2023-01-26,National Sports Hub,500.0
1390,2391,Tennis Ball,Ball,Adidas,Tennis,1004.5966004309313,5,Chennai,2.9829736211031177,0,UPI,2023-02-13,National Sports Hub,5022.983002154657
1391,2392,Grip,Accessories,SG,Badminton,1000.0,2,Mumbai,2.0,5,Cash,2023-01-01,National Sports Hub,2000.0
1392,2393,Swim Cap,Accessories,Nivia,Swimming,800.0,3,Nagpur,3.0,5,UPI,2023-05-10,XYZ Traders,2400.0
1393,2394,Football,Accessories,Yonex,Football,1200.0,5,Pune,1.0,15,Cash,2023-08-13,Not_Specify,6000.0
1394,2395,Ankle Support,Ball,SS,Kabaddi,1500.0,3,Pune,1.0,20,UPI,2023-09-24,Not_Specify,4500.0
1395,2396,Swim Cap,Shoes,SS,Swimming,1200.0,3,Delhi,4.0,20,Cash,2023-02-03,Not_Specify,3600.0
1396,2397,Kabaddi Mat,Ball,MRF,Kabaddi,800.0,2,Mumbai,1.0,0,Cash,2023-11-13,Not_Specify,1600.0
1397,2398,Cricket Bat,Bat,Nivia,Cricket,800.0,5,Nagpur,3.0,20,Cash,2023-12-13,National Sports Hub,4000.0
1398,2399,Swim Cap,Shoes,Nivia,Swimming,500.0,1,Delhi,2.9829736211031177,5,Card,2023-04-17,XYZ Traders,500.0
1399,2400,Shuttlecock,Bat,MRF,Badminton,1200.0,1,Chennai,3.0,5,Cash,2023-07-18,XYZ Traders,1200.0
1400,2401,TT Ball,Ball,SS,Table Tennis,500.0,1,Delhi,1.0,5,Card,2023-12-25,XYZ Traders,500.0
1401,2402,Hockey Stick,Protective Gear,Yonex,Hockey,1000.0,3,Nagpur,4.0,0,Card,2023-08-19,Not_Specify,3000.0
1402,2403,Tennis Ball,Bat,Nivia,Tennis,1200.0,4,Pune,1.0,10,UPI,2023-09-15,Not_Specify,4800.0
1403,2404,Tennis Ball,Shoes,MRF,Tennis,1004.5966004309313,2,Nagpur,2.9829736211031177,5,Card,2023-03-05,ABC Sports,2009.1932008618626
1404,2405,Hockey Ball,Accessories,SS,Hockey,1000.0,1,Pune,5.0,20,UPI,2023-04-04,Not_Specify,1000.0
1405,2406,Knee Pads,Protective Gear,Yonex,Volleyball,1004.5966004309313,2,Bangalore,1.0,20,Card,2023-08-28,Not_Specify,2009.1932008618626
1406,2407,Cricket Ball,Bat,Puma,Cricket,1200.0,3,Mumbai,2.0,5,Cash,2023-06-07,XYZ Traders,3600.0
1407,2408,Kabaddi Mat,Bat,Adidas,Kabaddi,500.0,2,Nagpur,1.0,10,UPI,2023-04-11,ABC Sports,1000.0
1408,2409,Badminton Racket,Accessories,Nivia,Badminton,1004.5966004309313,1,Chennai,2.9829736211031177,0,Cash,2023-06-12,ABC Sports,1004.5966004309313
1409,2410,Basketball,Protective Gear,Puma,Basketball,800.0,1,Chennai,5.0,5,UPI,2023-05-02,Not_Specify,800.0
1410,2411,Swim Goggles,Shoes,Puma,Swimming,1500.0,3,Delhi,2.0,0,Cash,2023-08-18,XYZ Traders,4500.0
1411,2412,Pads,Bat,Adidas,Cricket,500.0,3,Pune,4.0,10,Card,2023-05-30,Not_Specify,1500.0
1412,2413,Swim Cap,Ball,SS,Swimming,1000.0,5,Mumbai,2.0,5,Cash,2023-09-08,ABC Sports,5000.0
1413,2414,Grip,Shoes,SS,Badminton,1000.0,3,Chennai,3.0,5,Card,2023-08-17,ABC Sports,3000.0
1414,2415,Shin Guards,Shoes,MRF,Football,1200.0,4,Mumbai,2.9829736211031177,5,Cash,2023-03-23,XYZ Traders,4800.0
1415,2416,Football,Accessories,SG,Football,1000.0,4,Nagpur,5.0,15,Cash,2023-11-14,XYZ Traders,4000.0
1416,2417,Batting Gloves,Shoes,SS,Cricket,1500.0,1,Delhi,3.0,5,Cash,2023-04-19,National Sports Hub,1500.0
1417,2418,TT Ball,Accessories,Adidas,Table Tennis,1500.0,3,Chennai,3.0,5,Cash,2023-02-23,Not_Specify,4500.0
1418,2419,Shuttlecock,Shoes,SG,Badminton,800.0,4,Nagpur,2.0,10,Cash,2023-07-07,Not_Specify,3200.0
1419,2420,Badminton Racket,Ball,Adidas,Badminton,1000.0,4,Delhi,2.0,10,Cash,2023-04-23,Not_Specify,4000.0
1420,2421,Hockey Ball,Protective Gear,Adidas,Hockey,500.0,5,Bangalore,3.0,15,Card,2023-02-07,ABC Sports,2500.0
1421,2422,TT Bat,Protective Gear,Adidas,Table Tennis,1500.0,3,Nagpur,2.9829736211031177,5,Card,2023-10-13,XYZ Traders,4500.0
1422,2423,Ankle Support,Protective Gear,Nivia,Kabaddi,500.0,5,Pune,4.0,20,UPI,2023-01-20,Not_Specify,2500.0
1423,2424,Ankle Support,Bat,Nivia,Kabaddi,800.0,2,Nagpur,1.0,0,Cash,2023-03-09,XYZ Traders,1600.0
1424,2425,Basketball Shoes,Ball,SG,Basketball,1200.0,5,Nagpur,1.0,5,UPI,2023-07-24,XYZ Traders,6000.0
1425,2426,Tennis Ball,Ball,Puma,Tennis,1500.0,2,Chennai,5.0,15,Card,2023-07-25,Not_Specify,3000.0
1426,2427,Football Shoes,Bat,Nivia,Football,1500.0,2,Bangalore,2.0,20,Card,2023-01-09,XYZ Traders,3000.0
1427,2428,Ankle Support,Ball,Yonex,Kabaddi,1500.0,3,Chennai,1.0,10,Card,2023-08-24,XYZ Traders,4500.0
1428,2429,TT Bat,Protective Gear,Adidas,Table Tennis,1000.0,2,Bangalore,4.0,0,Card,2023-09-24,ABC Sports,2000.0
1429,2430,Shuttlecock,Ball,Nivia,Badminton,500.0,2,Chennai,5.0,15,Cash,2023-09-23,Not_Specify,1000.0
1430,2431,Kabaddi Mat,Bat,MRF,Kabaddi,1500.0,5,Nagpur,2.9829736211031177,10,Card,2023-07-18,Not_Specify,7500.0
1431,2432,Shuttlecock,Ball,SS,Badminton,500.0,3,Delhi,2.0,5,UPI,2023-11-09,Not_Specify,1500.0
1432,2433,Kabaddi Mat,Bat,Yonex,Kabaddi,1000.0,3,Bangalore,1.0,15,Card,2023-01-06,ABC Sports,3000.0
1433,2434,Football,Shoes,SS,Football,1004.5966004309313,2,Bangalore,3.0,5,Cash,2023-09-26,XYZ Traders,2009.1932008618626
1434,2435,Swim Goggles,Bat,SS,Swimming,1004.5966004309313,5,Delhi,4.0,15,Cash,2023-02-28,Not_Specify,5022.983002154657
1435,2436,Ankle Support,Bat,SG,Kabaddi,500.0,5,Mumbai,4.0,15,Card,2023-10-30,National Sports Hub,2500.0
1436,2437,TT Ball,Accessories,MRF,Table Tennis,1000.0,5,Bangalore,2.0,5,Cash,2023-09-07,National Sports Hub,5000.0
1437,2438,Ankle Support,Shoes,MRF,Kabaddi,1004.5966004309313,5,Bangalore,2.9829736211031177,15,UPI,2023-04-30,ABC Sports,5022.983002154657
1438,2439,Tennis Ball,Accessories,Yonex,Tennis,800.0,1,Delhi,4.0,10,UPI,2023-09-17,Not_Specify,800.0
1439,2440,Shin Guards,Ball,MRF,Football,800.0,2,Delhi,2.0,10,UPI,2023-01-26,XYZ Traders,1600.0
1440,2441,TT Ball,Shoes,MRF,Table Tennis,1004.5966004309313,2,Nagpur,4.0,0,Card,2023-02-01,ABC Sports,2009.1932008618626
1441,2442,Hockey Ball,Bat,MRF,Hockey,1200.0,2,Nagpur,1.0,0,Card,2023-11-04,XYZ Traders,2400.0
1442,2443,TT Ball,Bat,Yonex,Table Tennis,500.0,3,Mumbai,2.9829736211031177,15,Cash,2023-06-06,XYZ Traders,1500.0
1443,2444,Tennis Ball,Bat,Puma,Tennis,1004.5966004309313,3,Mumbai,2.0,10,Card,2023-05-10,National Sports Hub,3013.789801292794
1444,2445,Swim Cap,Accessories,MRF,Swimming,500.0,5,Mumbai,4.0,5,Card,2023-08-23,Not_Specify,2500.0
1445,2446,Football Shoes,Ball,Nivia,Football,1000.0,3,Pune,1.0,15,Cash,2023-02-18,XYZ Traders,3000.0
1446,2447,Hockey Ball,Accessories,MRF,Hockey,1004.5966004309313,4,Delhi,2.9829736211031177,5,Cash,2023-01-17,XYZ Traders,4018.386401723725
1447,2448,Tennis Racket,Ball,SG,Tennis,800.0,2,Bangalore,1.0,20,UPI,2023-04-19,XYZ Traders,1600.0
1448,2449,Tennis Racket,Shoes,SG,Tennis,1000.0,2,Delhi,1.0,0,Cash,2023-07-24,XYZ Traders,2000.0
1449,2450,Cricket Ball,Ball,Nivia,Cricket,1200.0,1,Delhi,2.9829736211031177,15,Card,2023-04-06,ABC Sports,1200.0
1450,2451,Football,Bat,MRF,Football,500.0,1,Mumbai,2.0,15,Cash,2023-02-11,XYZ Traders,500.0
1451,2452,TT Bat,Shoes,Puma,Table Tennis,1200.0,4,Delhi,2.0,5,UPI,2023-06-25,National Sports Hub,4800.0
1452,2453,Grip,Bat,MRF,Badminton,800.0,1,Pune,4.0,0,Cash,2023-04-26,ABC Sports,800.0
1453,2454,Swim Goggles,Bat,Nivia,Swimming,1500.0,5,Chennai,2.9829736211031177,5,Card,2023-12-17,National Sports Hub,7500.0
1454,2455,Shuttlecock,Bat,MRF,Badminton,1500.0,5,Bangalore,2.9829736211031177,5,Card,2023-06-08,XYZ Traders,7500.0
1455,2456,TT Ball,Protective Gear,MRF,Table Tennis,500.0,2,Chennai,2.9829736211031177,0,Card,2023-05-06,Not_Specify,1000.0
1456,2457,TT Ball,Shoes,Adidas,Table Tennis,1000.0,5,Mumbai,3.0,20,Card,2023-12-14,National Sports Hub,5000.0
1457,2458,Football,Shoes,Puma,Football,800.0,1,Nagpur,3.0,10,UPI,2023-03-28,Not_Specify,800.0
1458,2459,TT Bat,Protective Gear,SS,Table Tennis,500.0,4,Chennai,5.0,10,Card,2023-04-26,ABC Sports,2000.0
1459,2460,Helmet,Ball,Nivia,Cricket,1000.0,5,Bangalore,3.0,20,Card,2023-03-10,National Sports Hub,5000.0
1460,2461,Hockey Ball,Protective Gear,MRF,Hockey,500.0,2,Chennai,2.9829736211031177,0,Card,2023-01-01,XYZ Traders,1000.0
1461,2462,TT Bat,Bat,Nivia,Table Tennis,500.0,2,Nagpur,3.0,15,Card,2023-12-02,XYZ Traders,1000.0
1462,2463,Grip,Ball,SS,Badminton,1200.0,1,Nagpur,4.0,0,Card,2023-07-22,Not_Specify,1200.0
1463,2464,TT Ball,Ball,Puma,Table Tennis,1004.5966004309313,5,Delhi,2.0,5,Card,2023-02-05,Not_Specify,5022.983002154657
1464,2465,Batting Gloves,Bat,Nivia,Cricket,800.0,1,Bangalore,3.0,0,Cash,2023-04-11,National Sports Hub,800.0
1465,2466,Kabaddi Mat,Shoes,MRF,Kabaddi,1200.0,2,Pune,5.0,10,UPI,2023-12-02,Not_Specify,2400.0
1466,2467,Kabaddi Mat,Shoes,SS,Kabaddi,1000.0,4,Delhi,4.0,15,UPI,2023-07-06,XYZ Traders,4000.0
1467,2468,Tennis Ball,Bat,Nivia,Tennis,1004.5966004309313,5,Nagpur,1.0,20,Card,2023-03-02,Not_Specify,5022.983002154657
1468,2469,Swim Cap,Bat,Yonex,Swimming,500.0,4,Chennai,1.0,0,Cash,2023-11-28,ABC Sports,2000.0
1469,2470,Basketball Shoes,Ball,SS,Basketball,1500.0,5,Bangalore,5.0,15,Cash,2023-08-10,ABC Sports,7500.0
1470,2471,Hockey Ball,Protective Gear,Puma,Hockey,1200.0,2,Delhi,2.0,15,Card,2023-08-24,ABC Sports,2400.0
1471,2472,Knee Pads,Ball,MRF,Volleyball,800.0,5,Bangalore,2.9829736211031177,10,Cash,2023-09-17,Not_Specify,4000.0
1472,2473,Tennis Ball,Accessories,Adidas,Tennis,800.0,2,Chennai,1.0,5,UPI,2023-04-29,National Sports Hub,1600.0
1473,2474,Swim Goggles,Bat,Puma,Swimming,1004.5966004309313,3,Mumbai,2.0,15,Cash,2023-11-01,National Sports Hub,3013.789801292794
1474,2475,Ankle Support,Shoes,Adidas,Kabaddi,1200.0,2,Pune,3.0,15,Card,2023-10-24,Not_Specify,2400.0
1475,2476,Shuttlecock,Accessories,MRF,Badminton,500.0,2,Pune,3.0,0,Card,2023-08-18,Not_Specify,1000.0
1476,2477,Knee Pads,Bat,SS,Volleyball,1004.5966004309313,5,Pune,3.0,20,Cash,2023-07-07,ABC Sports,5022.983002154657
1477,2478,Swim Cap,Ball,Yonex,Swimming,1000.0,4,Nagpur,1.0,0,Card,2023-07-19,Not_Specify,4000.0
1478,2479,Swim Goggles,Accessories,Yonex,Swimming,800.0,2,Nagpur,1.0,10,Card,2023-07-19,National Sports Hub,1600.0
1479,2480,Tennis Ball,Bat,Nivia,Tennis,1000.0,5,Pune,2.0,15,Card,2023-10-04,ABC Sports,5000.0
1480,2481,Volleyball,Shoes,Puma,Volleyball,1200.0,2,Bangalore,2.0,5,UPI,2023-02-09,Not_Specify,2400.0
1481,2482,Football,Bat,Puma,Football,1500.0,1,Mumbai,2.9829736211031177,15,Card,2023-12-15,XYZ Traders,1500.0
1482,2483,Basketball Shoes,Protective Gear,Puma,Basketball,1000.0,1,Nagpur,5.0,5,Cash,2023-12-01,National Sports Hub,1000.0
1483,2484,Football,Accessories,SG,Football,500.0,1,Chennai,2.9829736211031177,5,Card,2023-03-19,ABC Sports,500.0
1484,2485,Volleyball,Accessories,Yonex,Volleyball,800.0,1,Delhi,3.0,5,Cash,2023-04-12,ABC Sports,800.0
1485,2486,Shin Guards,Ball,Yonex,Football,1200.0,4,Delhi,4.0,20,Card,2023-08-07,ABC Sports,4800.0
1486,2487,Helmet,Bat,MRF,Cricket,1500.0,2,Nagpur,4.0,0,UPI,2023-06-17,National Sports Hub,3000.0
1487,2488,Ankle Support,Ball,SG,Kabaddi,800.0,1,Pune,3.0,10,Cash,2023-09-02,XYZ Traders,800.0
1488,2489,Batting Gloves,Accessories,Puma,Cricket,1500.0,5,Bangalore,5.0,20,Card,2023-06-19,Not_Specify,7500.0
1489,2490,TT Ball,Bat,Puma,Table Tennis,800.0,1,Mumbai,2.9829736211031177,20,Cash,2023-12-26,National Sports Hub,800.0
1490,2491,Football Shoes,Bat,Adidas,Football,1004.5966004309313,3,Delhi,2.0,5,Card,2023-09-07,ABC Sports,3013.789801292794
1491,2492,TT Ball,Ball,Nivia,Table Tennis,1004.5966004309313,3,Nagpur,1.0,20,UPI,2023-05-19,Not_Specify,3013.789801292794
1492,2493,Grip,Protective Gear,SG,Badminton,1004.5966004309313,4,Bangalore,5.0,10,Card,2023-03-18,National Sports Hub,4018.386401723725
1493,2494,Hockey Stick,Bat,Nivia,Hockey,1200.0,3,Pune,5.0,10,UPI,2023-02-04,XYZ Traders,3600.0
1494,2495,Grip,Protective Gear,SS,Badminton,1004.5966004309313,5,Mumbai,3.0,15,UPI,2023-12-07,XYZ Traders,5022.983002154657
1495,2496,Knee Pads,Bat,Nivia,Volleyball,1200.0,1,Mumbai,2.0,20,UPI,2023-10-20,Not_Specify,1200.0
1496,2497,Swim Goggles,Ball,Yonex,Swimming,500.0,3,Delhi,4.0,15,Cash,2023-05-20,Not_Specify,1500.0
1497,2498,Kabaddi Mat,Bat,MRF,Kabaddi,1004.5966004309313,3,Delhi,4.0,10,Card,2023-11-15,National Sports Hub,3013.789801292794
1498,2499,Football,Ball,SS,Football,1200.0,4,Chennai,2.9829736211031177,20,Cash,2023-04-18,XYZ Traders,4800.0
1499,2500,Tennis Ball,Bat,SS,Tennis,800.0,3,Nagpur,2.9829736211031177,5,Card,2023-09-23,National Sports Hub,2400.0
1500,2501,Hockey Ball,Ball,MRF,Hockey,1200.0,1,Mumbai,4.0,5,Card,2023-11-10,National Sports Hub,1200.0
1501,2502,Basketball,Bat,Puma,Basketball,1000.0,2,Pune,5.0,20,Cash,2023-04-13,Not_Specify,2000.0
1502,2503,Basketball,Ball,Yonex,Basketball,1200.0,1,Pune,2.9829736211031177,15,Cash,2023-01-03,XYZ Traders,1200.0
1503,2504,Basketball,Ball,Adidas,Basketball,1000.0,3,Nagpur,1.0,15,Card,2023-07-16,ABC Sports,3000.0
1504,2505,Football,Shoes,Puma,Football,800.0,3,Mumbai,2.0,5,Cash,2023-11-07,National Sports Hub,2400.0
1505,2506,Basketball Shoes,Ball,Nivia,Basketball,1200.0,3,Delhi,1.0,15,Cash,2023-10-28,ABC Sports,3600.0
1506,2507,Helmet,Shoes,Puma,Cricket,800.0,4,Chennai,4.0,5,Card,2023-06-18,XYZ Traders,3200.0
1507,2508,Hockey Ball,Protective Gear,SG,Hockey,1000.0,5,Pune,1.0,0,Cash,2023-12-18,ABC Sports,5000.0
1508,2509,Pads,Protective Gear,SS,Cricket,1500.0,1,Bangalore,5.0,5,UPI,2023-06-19,National Sports Hub,1500.0
1509,2510,Swim Goggles,Shoes,SS,Swimming,1004.5966004309313,3,Nagpur,3.0,0,UPI,2023-02-02,XYZ Traders,3013.789801292794
1510,2511,Hockey Ball,Ball,Yonex,Hockey,1000.0,2,Pune,1.0,20,Card,2023-11-22,National Sports Hub,2000.0
1511,2512,Helmet,Ball,Nivia,Cricket,500.0,4,Bangalore,2.9829736211031177,0,Card,2023-01-06,XYZ Traders,2000.0
1512,2513,Hockey Ball,Ball,SS,Hockey,1200.0,5,Bangalore,1.0,10,Cash,2023-06-03,National Sports Hub,6000.0
1513,2514,Swim Goggles,Protective Gear,Adidas,Swimming,800.0,3,Pune,1.0,15,Card,2023-02-17,ABC Sports,2400.0
1514,2515,TT Bat,Bat,Adidas,Table Tennis,1004.5966004309313,1,Nagpur,2.9829736211031177,0,Card,2023-08-12,National Sports Hub,1004.5966004309313
1515,2516,Football Shoes,Shoes,Nivia,Football,1200.0,2,Bangalore,4.0,10,Card,2023-11-09,ABC Sports,2400.0
1516,2517,Football Shoes,Shoes,Adidas,Football,1004.5966004309313,4,Bangalore,1.0,10,Cash,2023-03-10,National Sports Hub,4018.386401723725
1517,2518,Basketball Shoes,Protective Gear,MRF,Basketball,1500.0,1,Mumbai,2.0,15,Cash,2023-06-23,National Sports Hub,1500.0
1518,2519,Badminton Racket,Ball,Nivia,Badminton,1200.0,1,Chennai,5.0,5,UPI,2023-02-10,National Sports Hub,1200.0
1519,2520,Basketball Shoes,Shoes,Yonex,Basketball,800.0,4,Chennai,2.0,10,Cash,2023-04-17,National Sports Hub,3200.0
1520,2521,Volleyball,Ball,Adidas,Volleyball,1500.0,1,Chennai,2.0,0,UPI,2023-01-16,Not_Specify,1500.0
1521,2522,Cricket Ball,Shoes,SG,Cricket,1200.0,2,Mumbai,4.0,15,Cash,2023-06-29,National Sports Hub,2400.0
1522,2523,Hockey Stick,Ball,SG,Hockey,1004.5966004309313,2,Chennai,1.0,0,Card,2023-09-25,Not_Specify,2009.1932008618626
1523,2524,Badminton Racket,Protective Gear,Puma,Badminton,1500.0,1,Mumbai,5.0,5,UPI,2023-09-28,XYZ Traders,1500.0
1524,2525,Swim Cap,Ball,Puma,Swimming,800.0,3,Bangalore,5.0,15,Cash,2023-08-01,ABC Sports,2400.0
1525,2526,Volleyball,Ball,Yonex,Volleyball,1200.0,1,Bangalore,5.0,10,Card,2023-12-23,ABC Sports,1200.0
1526,2527,Swim Goggles,Shoes,Nivia,Swimming,1004.5966004309313,3,Nagpur,1.0,0,Cash,2023-01-21,Not_Specify,3013.789801292794
1527,2528,Football,Ball,Puma,Football,1004.5966004309313,1,Delhi,5.0,0,Card,2023-07-28,XYZ Traders,1004.5966004309313
1528,2529,Football,Shoes,Puma,Football,1000.0,5,Mumbai,5.0,10,Card,2023-10-16,National Sports Hub,5000.0
1529,2530,Basketball Shoes,Accessories,SG,Basketball,1500.0,2,Chennai,3.0,10,Card,2023-10-16,ABC Sports,3000.0
1530,2531,Helmet,Bat,Puma,Cricket,1200.0,1,Delhi,3.0,5,UPI,2023-09-01,Not_Specify,1200.0
1531,2532,Shuttlecock,Protective Gear,SG,Badminton,1000.0,2,Mumbai,5.0,5,Card,2023-06-05,XYZ Traders,2000.0
1532,2533,Ankle Support,Accessories,Adidas,Kabaddi,1004.5966004309313,4,Chennai,2.9829736211031177,10,Cash,2023-03-31,XYZ Traders,4018.386401723725
1533,2534,Knee Pads,Bat,Adidas,Volleyball,1500.0,5,Mumbai,2.0,15,Card,2023-10-24,Not_Specify,7500.0
1534,2535,Volleyball,Ball,Yonex,Volleyball,500.0,3,Chennai,2.9829736211031177,10,Cash,2023-03-04,XYZ Traders,1500.0
1535,2536,Basketball,Shoes,MRF,Basketball,1004.5966004309313,4,Nagpur,1.0,10,UPI,2023-02-08,ABC Sports,4018.386401723725
1536,2537,Shin Guards,Bat,Puma,Football,1500.0,5,Nagpur,2.0,20,Card,2023-05-28,Not_Specify,7500.0
1537,2538,Basketball,Bat,Adidas,Basketball,500.0,4,Pune,2.0,15,Card,2023-11-29,Not_Specify,2000.0
1538,2539,Hockey Ball,Bat,Adidas,Hockey,1500.0,2,Mumbai,1.0,15,Cash,2023-06-15,XYZ Traders,3000.0
1539,2540,Shuttlecock,Shoes,Nivia,Badminton,1004.5966004309313,5,Mumbai,1.0,5,Card,2023-01-23,Not_Specify,5022.983002154657
1540,2541,Cricket Bat,Shoes,Yonex,Cricket,500.0,4,Mumbai,4.0,5,UPI,2023-09-19,Not_Specify,2000.0
1541,2542,TT Ball,Protective Gear,SS,Table Tennis,1500.0,3,Nagpur,4.0,5,Cash,2023-08-04,XYZ Traders,4500.0
1542,2543,Tennis Racket,Bat,SS,Tennis,1200.0,5,Chennai,4.0,0,UPI,2023-04-08,Not_Specify,6000.0
1543,2544,Tennis Racket,Shoes,Yonex,Tennis,500.0,5,Mumbai,5.0,15,Card,2023-01-07,ABC Sports,2500.0
1544,2545,Basketball Shoes,Shoes,SG,Basketball,1500.0,4,Pune,2.9829736211031177,20,Card,2023-11-03,Not_Specify,6000.0
1545,2546,Hockey Ball,Accessories,MRF,Hockey,1200.0,1,Bangalore,5.0,5,Cash,2023-09-27,XYZ Traders,1200.0
1546,2547,Shuttlecock,Protective Gear,Nivia,Badminton,500.0,3,Pune,5.0,5,Cash,2023-08-16,Not_Specify,1500.0
1547,2548,Ankle Support,Accessories,Nivia,Kabaddi,1500.0,3,Chennai,2.9829736211031177,5,Card,2023-01-16,ABC Sports,4500.0
1548,2549,Tennis Ball,Protective Gear,Yonex,Tennis,1004.5966004309313,4,Bangalore,4.0,5,Cash,2023-08-26,National Sports Hub,4018.386401723725
1549,2550,Shuttlecock,Protective Gear,SS,Badminton,500.0,2,Nagpur,2.9829736211031177,5,UPI,2023-05-31,ABC Sports,1000.0
1550,2551,Batting Gloves,Accessories,MRF,Cricket,500.0,2,Chennai,1.0,0,Card,2023-10-01,Not_Specify,1000.0
1551,2552,Swim Cap,Protective Gear,Adidas,Swimming,1200.0,1,Delhi,5.0,20,Cash,2023-08-09,ABC Sports,1200.0
1552,2553,Hockey Stick,Bat,Yonex,Hockey,1000.0,1,Chennai,1.0,15,Cash,2023-03-09,National Sports Hub,1000.0
1553,2554,Shin Guards,Ball,SG,Football,1000.0,4,Nagpur,2.9829736211031177,20,UPI,2023-10-08,XYZ Traders,4000.0
1554,2555,Grip,Shoes,MRF,Badminton,1500.0,2,Delhi,4.0,10,Cash,2023-02-02,XYZ Traders,3000.0
1555,2556,Helmet,Ball,SS,Cricket,1004.5966004309313,3,Bangalore,1.0,15,Cash,2023-02-20,XYZ Traders,3013.789801292794
1556,2557,Kabaddi Mat,Protective Gear,Adidas,Kabaddi,1200.0,2,Delhi,5.0,5,Cash,2023-10-06,ABC Sports,2400.0
1557,2558,TT Bat,Ball,Yonex,Table Tennis,500.0,4,Bangalore,1.0,10,Card,2023-11-02,National Sports Hub,2000.0
1558,2559,Shin Guards,Protective Gear,Nivia,Football,1000.0,2,Chennai,4.0,10,UPI,2023-05-29,National Sports Hub,2000.0
